id,valeur_NO2,valeur_CO,valeur_O3,valeur_PM10,valeur_PM25,hour,dayofweek,month,dayofyear,is_weekend,is_holiday,temperature,relative_humidity,wind_speed,precipitation,wind_direction,shortwave_radiation
2021-07-18 22:00:00,18.8,0.1501109150105091,61.9,16.7,8.7,22,6,7,199,1,0,22.3,73,13.2,0.0,26,16.0
2021-07-18 23:00:00,15.7,0.14962770227458988,58.7,16.0,8.1,23,6,7,199,1,0,21.3,78,12.2,0.0,28,0.0
2021-07-19 00:00:00,12.8,0.1451323888285402,57.5,15.2,7.9,0,0,7,200,0,0,20.3,83,11.8,0.0,31,0.0
2021-07-19 01:00:00,13.1,0.13321485891451113,54.8,14.1,8.2,1,0,7,200,0,0,19.4,88,10.8,0.0,30,0.0
2021-07-19 02:00:00,12.4,0.12371239644257712,51.5,13.9,8.9,2,0,7,200,0,0,19.3,85,10.9,0.0,27,0.0
2021-07-19 03:00:00,15.2,0.1194583159642657,43.6,15.7,9.3,3,0,7,200,0,0,18.6,86,10.9,0.0,27,0.0
2021-07-19 04:00:00,22.6,0.13934421839870667,32.8,16.0,9.6,4,0,7,200,0,0,17.8,87,10.1,0.0,27,0.0
2021-07-19 05:00:00,34.8,0.1544155854665524,24.7,18.9,10.5,5,0,7,200,0,0,17.2,90,9.2,0.0,26,0.0
2021-07-19 06:00:00,36.2,0.16115174687370817,26.7,25.9,12.0,6,0,7,200,0,0,16.7,92,8.7,0.0,24,0.0
2021-07-19 07:00:00,34.5,0.19476335261449076,31.9,32.3,13.0,7,0,7,200,0,0,16.9,91,9.9,0.0,19,22.0
2021-07-19 08:00:00,19.6,0.23107411112766407,52.2,22.60869548288655,13.1,8,0,7,200,0,0,18.3,84,9.8,0.0,24,135.0
2021-07-19 09:00:00,13.7,0.16048769084225412,66.3,25.7,10.6,9,0,7,200,0,0,20.1,76,10.0,0.0,38,293.0
2021-07-19 10:00:00,11.1,0.13559893337105625,78.6,22.7,10.5,10,0,7,200,0,0,22.1,67,11.0,0.0,41,459.0
2021-07-19 11:00:00,8.7,0.1320482564218664,85.8,21.9,10.2,11,0,7,200,0,0,23.9,59,12.5,0.0,46,612.0
2021-07-19 12:00:00,8.6,0.13027993409156913,87.7,22.7,9.8,12,0,7,200,0,0,25.3,56,13.6,0.0,53,737.0
2021-07-19 13:00:00,9.3,0.13062237467053414,86.3,24.8,10.3,13,0,7,200,0,0,26.4,54,14.9,0.0,53,825.0
2021-07-19 14:00:00,9.0,0.13056683895624843,85.5,24.8,9.6,14,0,7,200,0,0,27.9,49,16.3,0.0,49,866.0
2021-07-19 15:00:00,8.6,0.13041133895624843,86.3,24.8,9.7,15,0,7,200,0,0,27.9,49,16.8,0.0,43,794.0
2021-07-19 16:00:00,9.8,0.13591675783586996,86.2,24.2,10.1,16,0,7,200,0,0,28.1,47,17.1,0.0,46,779.0
2021-07-19 17:00:00,9.3,0.18211846421229588,90.4,23.1,10.4,17,0,7,200,0,0,27.8,48,17.1,0.0,49,698.0
2021-07-19 18:00:00,10.9,0.18295399922052538,89.2,22.7,11.7,18,0,7,200,0,0,27.5,50,16.3,0.0,47,564.0
2021-07-19 19:00:00,14.8,0.20310654504636677,81.8,22.8,12.0,19,0,7,200,0,0,26.8,53,15.5,0.0,44,406.0
2021-07-19 20:00:00,17.2,0.20130381657522725,73.5,25.4,12.9,20,0,7,200,0,0,25.9,59,12.0,0.0,41,263.0
2021-07-19 21:00:00,18.9,0.20266707596676847,70.3,23.2,12.7,21,0,7,200,0,0,24.2,68,8.9,0.0,40,115.0
2021-07-19 22:00:00,17.5,0.1454553455061032,70.9,24.8,12.8,22,0,7,200,0,0,22.3,75,8.7,0.0,38,15.0
2021-07-19 23:00:00,12.1,0.1423958767110094,72.8,21.7,11.7,23,0,7,200,0,0,21.3,80,8.7,0.0,52,0.0
2021-07-20 00:00:00,10.1,0.1689119697866043,71.1,19.1,10.6,0,1,7,201,0,0,20.4,84,8.0,0.0,63,0.0
2021-07-20 01:00:00,8.5,0.1691539920874052,68.8,19.3,10.8,1,1,7,201,0,0,19.3,88,6.1,0.0,62,0.0
2021-07-20 02:00:00,8.0,0.1629473770768705,67.7,22.9,12.3,2,1,7,201,0,0,19.5,86,7.0,0.0,78,0.0
2021-07-20 03:00:00,14.3,0.12347895058153342,52.7,22.4,12.9,3,1,7,201,0,0,18.6,89,6.0,0.0,65,0.0
2021-07-20 04:00:00,17.5,0.13335891735664812,54.1,24.1,13.5,4,1,7,201,0,0,17.7,92,5.4,0.0,53,0.0
2021-07-20 05:00:00,18.7,0.1558589370771809,56.6,26.7,17.3,5,1,7,201,0,0,16.8,94,5.9,0.0,43,0.0
2021-07-20 06:00:00,19.8,0.20038175282141302,60.8,32.9,20.4,6,1,7,201,0,0,16.2,95,5.9,0.0,47,0.0
2021-07-20 07:00:00,18.8,0.18636884733615097,67.6,34.7,23.6,7,1,7,201,0,0,17.0,91,6.2,0.0,54,20.0
2021-07-20 08:00:00,17.0,0.17953011183224377,71.9,35.7,23.3,8,1,7,201,0,0,18.4,83,5.7,0.0,55,128.0
2021-07-20 09:00:00,12.9,0.18234745338133723,85.2,30.1,19.3,9,1,7,201,0,0,20.1,75,6.8,0.0,65,286.0
2021-07-20 10:00:00,9.6,0.1409292414823301,94.5,32.5,20.3,10,1,7,201,0,0,21.8,68,8.2,0.0,75,452.0
2021-07-20 11:00:00,8.4,0.13133210391181993,95.1,30.6,17.2,11,1,7,201,0,0,23.3,63,9.6,0.0,77,606.0
2021-07-20 12:00:00,7.9,0.1269180249024779,95.2,33.4,16.9,12,1,7,201,0,0,24.4,59,11.5,0.0,70,733.0
2021-07-20 13:00:00,8.3,0.1310158685283056,91.6,30.7,15.3,13,1,7,201,0,0,25.2,56,12.2,0.0,62,821.0
2021-07-20 14:00:00,8.9,0.1310712277237079,90.2,33.7,13.8,14,1,7,201,0,0,26.2,50,12.1,0.0,53,861.0
2021-07-20 15:00:00,8.3,0.1307132277237079,89.8,34.2,13.7,15,1,7,201,0,0,26.6,50,11.5,0.0,51,865.0
2021-07-20 16:00:00,8.4,0.13456269052360537,86.0,31.4,14.3,16,1,7,201,0,0,26.9,50,11.8,0.0,52,815.0
2021-07-20 17:00:00,9.4,0.13831695390459445,83.8,30.6,12.9,17,1,7,201,0,0,27.0,49,12.1,0.0,53,722.0
2021-07-20 18:00:00,10.3,0.14345365495510348,82.3,30.7,14.2,18,1,7,201,0,0,26.8,50,12.5,0.0,57,590.0
2021-07-20 19:00:00,14.7,0.1474509782796796,76.8,29.1,14.9,19,1,7,201,0,0,26.2,52,13.2,0.0,55,434.0
2021-07-20 20:00:00,19.1,0.15202416090675522,66.1,32.6,15.7,20,1,7,201,0,0,25.2,57,12.6,0.0,59,268.0
2021-07-20 21:00:00,25.2,0.1556144969465565,60.0,32.8,15.5,21,1,7,201,0,0,23.6,64,8.4,0.0,59,116.0
2021-07-20 22:00:00,27.4,0.1271241429589414,61.5,34.7,16.2,22,1,7,201,0,0,20.8,76,8.1,0.0,45,15.0
2021-07-20 23:00:00,29.6,0.12238483288389031,59.0,33.8,16.7,23,1,7,201,0,0,19.9,80,7.5,0.0,35,0.0
2021-07-21 00:00:00,25.8,0.11871235416475341,60.2,33.5,16.7,0,2,7,202,0,0,20.0,77,9.4,0.0,58,0.0
2021-07-21 01:00:00,21.7,0.11342368905086038,61.0,33.9,17.4,1,2,7,202,0,0,18.6,82,6.6,0.0,77,0.0
2021-07-21 02:00:00,22.8,0.11303130709314024,55.0,30.8,18.2,2,2,7,202,0,0,17.3,90,7.7,0.0,49,0.0
2021-07-21 03:00:00,31.2,0.11877064691454609,44.1,31.0,18.2,3,2,7,202,0,0,16.7,91,7.2,0.0,27,0.0
2021-07-21 04:00:00,31.6,0.11972121400103664,45.4,34.1,18.6,4,2,7,202,0,0,16.5,91,5.4,0.0,360,0.0
2021-07-21 05:00:00,45.0,0.13308223766346702,34.4,34.6,19.6,5,2,7,202,0,0,16.0,93,4.7,0.0,9,0.0
2021-07-21 06:00:00,57.7,0.14639395351513515,29.7,40.4,22.6,6,2,7,202,0,0,15.4,96,5.1,0.0,8,0.0
2021-07-21 07:00:00,52.1,0.1670241216266606,47.1,43.9,23.1,7,2,7,202,0,0,16.3,94,4.0,0.0,10,19.0
2021-07-21 08:00:00,30.0,0.15561139523716994,78.2,37.8,21.1,8,2,7,202,0,0,18.0,87,2.3,0.0,39,127.0
2021-07-21 09:00:00,22.3,0.15383521633271535,82.4,36.2,18.4,9,2,7,202,0,0,20.1,78,3.3,0.0,41,280.0
2021-07-21 10:00:00,20.7,0.12859375975480977,93.6,39.9,19.0,10,2,7,202,0,0,22.4,68,4.1,0.0,52,444.0
2021-07-21 11:00:00,10.2,0.14138617836021844,105.6,37.7,16.8,11,2,7,202,0,0,24.1,60,6.1,0.0,50,595.0
2021-07-21 12:00:00,8.6,0.13724269681376264,109.6,32.7,15.2,12,2,7,202,0,0,25.1,57,8.4,0.0,43,720.0
2021-07-21 13:00:00,9.9,0.13644482544593964,108.5,37.1,15.1,13,2,7,202,0,0,26.0,54,9.4,0.0,43,808.0
2021-07-21 14:00:00,8.6,0.14451108395612894,114.3,33.4,14.5,14,2,7,202,0,0,27.2,50,11.8,0.0,38,843.0
2021-07-21 15:00:00,10.1,0.14770382720028372,120.1,32.5,15.2,15,2,7,202,0,0,27.4,48,12.2,0.2,34,827.0
2021-07-21 16:00:00,10.0,0.14949600646978228,119.6,34.05685994531784,16.5,16,2,7,202,0,0,27.4,47,12.0,0.0,33,631.0
2021-07-21 17:00:00,11.5,0.22664609287862905,117.9,31.2,15.9,17,2,7,202,0,0,27.5,46,11.7,0.0,34,531.0
2021-07-21 18:00:00,13.6,0.15991375944926547,107.4,30.2,16.3,18,2,7,202,0,0,27.4,45,12.0,0.0,41,468.0
2021-07-21 19:00:00,15.4,0.1606029951811191,97.4,32.6,16.2,19,2,7,202,0,0,27.0,45,12.2,0.0,47,354.0
2021-07-21 20:00:00,20.9,0.14302572233097932,85.0,33.8,16.8,20,2,7,202,0,0,26.0,52,9.8,0.0,54,230.0
2021-07-21 21:00:00,19.3,0.14105116968020254,80.1,31.5,16.5,21,2,7,202,0,0,24.1,61,7.3,0.0,57,105.0
2021-07-21 22:00:00,19.3,0.1350943655662182,77.0,34.4,18.5,22,2,7,202,0,0,22.3,66,8.1,0.0,58,13.0
2021-07-21 23:00:00,21.0,0.1302437147725674,76.9,31.5,17.9,23,2,7,202,0,0,21.2,70,8.9,0.0,58,0.0
2021-07-22 00:00:00,15.4,0.154787450937951,80.4,27.7,15.9,0,3,7,203,0,0,20.3,73,8.8,0.0,55,0.0
2021-07-22 01:00:00,13.5,0.15301730212842718,80.2,25.8,15.6,1,3,7,203,0,0,19.5,76,8.4,0.0,50,0.0
2021-07-22 02:00:00,12.3,0.15253243518164847,81.0,24.6,15.1,2,3,7,203,0,0,19.4,76,8.9,0.0,47,0.0
2021-07-22 03:00:00,16.2,0.1401568170976504,75.8,25.4,15.4,3,3,7,203,0,0,18.5,80,7.4,0.0,51,0.0
2021-07-22 04:00:00,23.0,0.13069362314398655,68.8,28.2,16.4,4,3,7,203,0,0,17.6,83,6.1,0.0,45,0.0
2021-07-22 05:00:00,47.7,0.14273467880250373,48.1,33.3,17.6,5,3,7,203,0,0,17.1,84,6.6,0.0,41,0.0
2021-07-22 06:00:00,50.8,0.1642227078072174,61.1,35.0,18.4,6,3,7,203,0,0,16.5,85,6.4,0.0,38,0.0
2021-07-22 07:00:00,40.0,0.16986306511830157,73.7,39.1,19.0,7,3,7,203,0,0,16.7,85,5.5,0.0,23,18.0
2021-07-22 08:00:00,29.1,0.1835697003548193,92.2,36.2,16.8,8,3,7,203,0,0,18.3,78,6.6,0.0,22,128.0
2021-07-22 09:00:00,16.8,0.16988758124096137,106.8,30.2,16.2,9,3,7,203,0,0,20.4,68,8.4,0.0,31,285.0
2021-07-22 10:00:00,12.1,0.15789822929588448,107.4,23.7,14.3,10,3,7,203,0,0,22.6,58,9.7,0.0,39,450.0
2021-07-22 11:00:00,10.8,0.15557323889263444,108.0,28.1,14.6,11,3,7,203,0,0,24.0,52,13.2,0.0,45,602.0
2021-07-22 12:00:00,10.1,0.15382597100611306,112.0,23.7,13.2,12,3,7,203,0,0,24.9,50,14.8,0.0,47,728.0
2021-07-22 13:00:00,9.6,0.15536594638820939,116.7,31.5,14.0,13,3,7,203,0,0,25.7,48,14.3,0.0,47,817.0
2021-07-22 14:00:00,9.8,0.15496698044832272,116.6,30.682613383838387,14.2,14,3,7,203,0,0,26.8,45,13.8,0.0,43,862.0
2021-07-22 15:00:00,9.6,0.15334892013031218,112.6,25.2,12.7,15,3,7,203,0,0,27.2,44,13.0,0.0,44,859.0
2021-07-22 16:00:00,9.9,0.15498851988255194,109.7,31.984608164442815,14.1,16,3,7,203,0,0,27.5,44,13.0,0.0,46,807.0
2021-07-22 17:00:00,10.2,0.1712572302869879,108.3,29.4,13.9,17,3,7,203,0,0,27.5,44,14.5,0.0,46,706.0
2021-07-22 18:00:00,12.8,0.18070246593328515,107.6,32.5,15.4,18,3,7,203,0,0,27.3,45,15.1,0.0,50,573.0
2021-07-22 19:00:00,15.7,0.19408576003467645,108.3,33.5,17.7,19,3,7,203,0,0,26.7,46,15.3,0.0,56,418.0
2021-07-22 20:00:00,23.6,0.18023730358790999,91.4,32.9,18.0,20,3,7,203,0,0,25.7,50,13.4,0.0,59,252.0
2021-07-22 21:00:00,29.6,0.1674762716557579,78.8,29.6,17.0,21,3,7,203,0,0,24.1,58,8.9,0.0,58,105.0
2021-07-22 22:00:00,29.5,0.1501775169367866,75.3,31.8,16.3,22,3,7,203,0,0,22.3,64,8.2,0.0,49,12.0
2021-07-22 23:00:00,21.0,0.1455943383721036,64.9,28.0,13.7,23,3,7,203,0,0,21.4,68,9.4,0.0,40,0.0
2021-07-23 00:00:00,20.3,0.10849658046037947,58.8,23.9,12.3,0,4,7,204,0,0,20.5,70,9.9,0.0,46,0.0
2021-07-23 01:00:00,17.0,0.10524366769186441,60.3,19.5,11.6,1,4,7,204,0,0,19.5,75,10.6,0.0,35,0.0
2021-07-23 02:00:00,14.3,0.10396632691016693,60.6,21.4,12.3,2,4,7,204,0,0,18.9,78,9.9,0.0,33,0.0
2021-07-23 03:00:00,19.0,0.10465270252851479,53.1,21.7,13.2,3,4,7,204,0,0,18.2,81,10.0,0.0,41,0.0
2021-07-23 04:00:00,30.3,0.13644773301383634,38.9,23.1,14.4,4,4,7,204,0,0,17.4,85,8.2,0.0,41,0.0
2021-07-23 05:00:00,37.3,0.14335882881540946,36.2,28.4,15.8,5,4,7,204,0,0,16.8,88,8.2,0.0,41,0.0
2021-07-23 06:00:00,39.7,0.1363952168849382,40.7,35.1,17.4,6,4,7,204,0,0,16.3,90,8.7,0.0,38,0.0
2021-07-23 07:00:00,31.2,0.15599224338417625,54.1,40.6,19.2,7,4,7,204,0,0,16.5,89,9.2,0.0,45,17.0
2021-07-23 08:00:00,25.5,0.1713762682094532,68.5,39.0,19.1,8,4,7,204,0,0,18.0,82,8.5,0.0,62,123.0
2021-07-23 09:00:00,18.5,0.16378848048452405,94.6,41.6,18.8,9,4,7,204,0,0,20.1,72,11.1,0.0,61,277.0
2021-07-23 10:00:00,12.5,0.16207856853011446,119.0,39.6,17.8,10,4,7,204,0,0,22.4,64,11.0,0.0,67,446.0
2021-07-23 11:00:00,9.3,0.1553355474824632,120.1,40.9,16.8,11,4,7,204,0,0,24.4,59,12.3,0.0,75,600.0
2021-07-23 12:00:00,9.3,0.15515002799044372,118.9,36.3,14.1,12,4,7,204,0,0,26.1,53,13.4,0.0,82,708.0
2021-07-23 13:00:00,8.5,0.15407768324731477,116.1,37.67630992063493,15.4,13,4,7,204,0,0,27.0,49,14.8,0.0,87,682.0
2021-07-23 14:00:00,10.3,0.15508933769880642,116.6,33.8,14.2,14,4,7,204,0,0,27.9,48,17.0,0.0,84,632.0
2021-07-23 15:00:00,11.1,0.15421018941903558,114.4,39.2,15.4,15,4,7,204,0,0,28.4,46,17.3,0.0,85,679.0
2021-07-23 16:00:00,11.7,0.1564072669900853,116.4,42.0,16.7,16,4,7,204,0,0,29.1,43,16.6,0.0,91,724.0
2021-07-23 17:00:00,12.3,0.1952834045478238,114.9,46.0,16.8,17,4,7,204,0,0,28.8,44,16.6,0.0,94,502.0
2021-07-23 18:00:00,14.9,0.1831292804283146,109.7,49.1,18.1,18,4,7,204,0,0,28.6,44,20.2,0.0,89,409.0
2021-07-23 19:00:00,24.0,0.17353792446231356,95.0,44.7,18.3,19,4,7,204,0,0,28.4,44,19.1,0.0,94,387.0
2021-07-23 20:00:00,21.2,0.17912366032334803,92.7,41.9,17.3,20,4,7,204,0,0,27.0,49,10.0,0.0,105,126.0
2021-07-23 21:00:00,16.1,0.1782734790047251,94.1,38.6,15.7,21,4,7,204,0,0,25.4,54,11.2,0.0,111,22.0
2021-07-23 22:00:00,16.6,0.164351084237855,87.9,37.8,16.0,22,4,7,204,0,0,23.6,63,4.6,0.0,219,5.0
2021-07-23 23:00:00,15.7,0.15818074095121332,88.5,38.2,16.2,23,4,7,204,0,0,22.6,68,10.0,0.0,116,0.0
2021-07-24 00:00:00,17.9,0.13824921252440373,81.8,23.71382548868449,17.0,0,5,7,205,1,0,22.4,66,14.1,0.0,109,0.0
2021-07-24 01:00:00,16.7,0.13662766147909972,79.2,21.249099487277707,16.6,1,5,7,205,1,0,21.1,71,11.5,0.0,139,0.0
2021-07-24 02:00:00,7.7,0.13698473429134617,76.3,26.4,9.8,2,5,7,205,1,0,21.6,64,9.7,0.0,105,0.0
2021-07-24 03:00:00,5.1,0.13418688724429162,81.8,12.4,6.1,3,5,7,205,1,0,19.4,78,6.6,0.0,209,0.0
2021-07-24 04:00:00,9.0,0.13941010005983695,75.8,12.0,6.5,4,5,7,205,1,0,20.3,74,16.2,0.0,267,0.0
2021-07-24 05:00:00,9.8,0.15444258392792032,68.1,14.5,7.4,5,5,7,205,1,0,19.3,79,11.6,0.0,254,0.0
2021-07-24 06:00:00,10.6,0.16291908809433486,68.8,14.8,7.7,6,5,7,205,1,0,18.4,83,11.7,0.0,223,0.0
2021-07-24 07:00:00,9.3,0.16748432381603418,80.1,15.0,6.9,7,5,7,205,1,0,18.0,86,16.5,0.0,234,16.0
2021-07-24 08:00:00,8.2,0.17782232392346858,81.5,24.971897554987034,7.9,8,5,7,205,1,0,18.8,82,16.6,0.0,243,113.0
2021-07-24 09:00:00,6.6,0.16822484390309453,83.4,26.819775898684465,7.8,9,5,7,205,1,0,20.1,73,17.0,0.0,249,266.0
2021-07-24 10:00:00,7.6,0.1575756357918648,81.4,23.177554949456145,8.5,10,5,7,205,1,0,21.4,65,15.2,0.0,248,393.0
2021-07-24 11:00:00,7.2,0.15086551165992934,84.0,25.88980382660892,8.9,11,5,7,205,1,0,22.5,59,12.4,0.0,240,489.0
2021-07-24 12:00:00,7.4,0.1494586572073227,83.7,25.62324989617547,10.8,12,5,7,205,1,0,24.1,53,11.9,0.0,235,688.0
2021-07-24 13:00:00,7.2,0.14845111495299412,79.9,23.483194344172503,8.5,13,5,7,205,1,0,25.1,48,12.3,0.0,220,753.0
2021-07-24 14:00:00,8.5,0.1467786350757305,76.2,20.216861551895054,11.1,14,5,7,205,1,0,23.8,57,14.2,0.0,249,586.0
2021-07-24 15:00:00,9.3,0.14695361821316047,74.3,19.296776143292142,6.9,15,5,7,205,1,0,24.0,54,1.8,0.3,53,533.0
2021-07-24 16:00:00,8.9,0.14818259079071286,72.6,18.433435901795107,7.5,16,5,7,205,1,0,24.3,49,10.9,0.0,172,510.0
2021-07-24 17:00:00,12.8,0.16001690155822015,63.6,18.056446397998364,9.2,17,5,7,205,1,0,24.8,46,11.0,0.0,221,537.0
2021-07-24 18:00:00,18.1,0.15180591783482755,49.4,13.5412620804021,8.0,18,5,7,205,1,0,25.3,46,11.2,0.0,195,444.0
2021-07-24 19:00:00,20.0,0.1542846153977165,50.1,10.8,6.6,19,5,7,205,1,0,24.2,44,18.6,0.0,227,286.0
2021-07-24 20:00:00,22.6,0.13510091074008457,47.0,10.8,5.1,20,5,7,205,1,0,22.5,54,10.1,0.0,253,145.0
2021-07-24 21:00:00,21.6,0.12802406855634677,42.6,13.2,5.7,21,5,7,205,1,0,21.6,60,8.7,0.0,222,62.0
2021-07-24 22:00:00,34.9,0.20980562798272842,32.3,14.7,6.4,22,5,7,205,1,0,19.7,71,8.5,0.1,192,7.0
2021-07-24 23:00:00,24.8,0.20633850377826415,35.2,14.7,6.0,23,5,7,205,1,0,19.4,74,10.9,0.0,189,0.0
2021-07-25 00:00:00,12.4,0.13873503211289018,43.3,11.1,4.6,0,6,7,206,1,0,19.7,73,13.0,0.0,194,0.0
2021-07-25 01:00:00,8.0,0.1359215336065561,47.5,9.7,4.2,1,6,7,206,1,0,19.1,72,12.9,0.0,210,0.0
2021-07-25 02:00:00,7.3,0.13457377448071675,46.2,9.2,4.4,2,6,7,206,1,0,18.3,89,12.4,0.0,197,0.0
2021-07-25 03:00:00,7.8,0.13315908192632603,43.2,8.9,4.5,3,6,7,206,1,0,18.0,89,13.7,0.1,185,0.0
2021-07-25 04:00:00,8.1,0.13208258672991596,41.4,9.0,4.6,4,6,7,206,1,0,17.6,88,13.4,0.3,188,0.0
2021-07-25 05:00:00,7.8,0.13404340487963265,38.0,10.2,4.8,5,6,7,206,1,0,17.3,88,12.6,0.1,193,0.0
2021-07-25 06:00:00,9.5,0.1358142413660546,47.3,11.0,5.6,6,6,7,206,1,0,17.0,92,12.1,0.6,190,0.0
2021-07-25 07:00:00,7.0,0.15645075310191406,60.8,15.0,7.6,7,6,7,206,1,0,17.0,93,12.7,0.8,187,3.0
2021-07-25 08:00:00,9.1,0.14328403115215327,56.1,17.5,9.0,8,6,7,206,1,0,17.2,92,13.8,0.7,186,25.0
2021-07-25 09:00:00,10.7,0.1446459828048461,58.5,15.0,8.5,9,6,7,206,1,0,17.8,87,16.3,0.6,198,109.0
2021-07-25 10:00:00,9.3,0.14488852783054784,63.4,10.3,7.5,10,6,7,206,1,0,18.6,81,19.1,0.1,200,213.0
2021-07-25 11:00:00,10.0,0.14234364109918485,69.7,16.1,10.9,11,6,7,206,1,0,19.9,83,17.8,0.1,198,402.0
2021-07-25 12:00:00,8.1,0.14169033679066648,74.4,15.7,11.1,12,6,7,206,1,0,21.4,77,16.4,0.2,195,514.0
2021-07-25 13:00:00,7.4,0.1408496843940435,76.2,11.2,7.7,13,6,7,206,1,0,21.8,73,18.3,0.2,196,485.0
2021-07-25 14:00:00,7.5,0.14112304683556456,76.7,10.2,6.0,14,6,7,206,1,0,20.0,78,16.7,0.5,173,545.0
2021-07-25 15:00:00,9.8,0.14112304683556456,76.4,11.5,5.0,15,6,7,206,1,0,20.6,74,23.2,1.8,164,538.0
2021-07-25 16:00:00,8.5,0.1445664794265059,80.8,8.0,3.3,16,6,7,206,1,0,20.2,78,19.2,1.4,188,307.0
2021-07-25 17:00:00,9.0,0.14964764284365967,75.5,6.7,3.2,17,6,7,206,1,0,21.3,75,15.1,0.4,205,431.0
2021-07-25 18:00:00,9.5,0.1505677789044283,70.4,7.8,3.5,18,6,7,206,1,0,19.8,79,22.2,1.4,227,414.0
2021-07-25 19:00:00,10.7,0.15792553979188784,70.6,7.4,3.6,19,6,7,206,1,0,19.4,80,21.3,0.2,236,240.0
2021-07-25 20:00:00,12.3,0.15974715497576314,69.3,9.1,5.3,20,6,7,206,1,0,18.8,84,16.8,0.1,247,144.0
2021-07-25 21:00:00,13.9,0.1586496811460425,61.8,11.0,6.2,21,6,7,206,1,0,18.4,86,11.6,0.0,254,58.0
2021-07-25 22:00:00,12.0,0.13194983607125585,57.2,10.7,5.9,22,6,7,206,1,0,17.5,91,8.1,0.0,249,8.0
2021-07-25 23:00:00,9.2,0.1418224176633351,51.1,14.5,6.8,23,6,7,206,1,0,17.0,91,8.1,0.2,257,0.0
2021-07-26 00:00:00,7.5,0.14722648033751443,58.7,13.8,7.8,0,0,7,207,0,0,16.7,92,6.6,0.1,248,0.0
2021-07-26 01:00:00,6.6,0.14043179304185116,70.6,15.9,9.9,1,0,7,207,0,0,16.5,92,9.7,0.0,248,0.0
2021-07-26 02:00:00,5.4,0.14048138234912683,76.3,14.0,9.0,2,0,7,207,0,0,16.7,92,9.3,0.0,254,0.0
2021-07-26 03:00:00,6.4,0.1486403677093618,72.1,13.6,9.9,3,0,7,207,0,0,16.3,92,7.6,0.0,245,0.0
2021-07-26 04:00:00,10.9,0.14677031524660514,61.7,15.1,10.8,4,0,7,207,0,0,16.1,92,8.2,0.0,255,0.0
2021-07-26 05:00:00,17.4,0.143121354363774,48.8,13.7,8.3,5,0,7,207,0,0,15.6,93,8.1,0.0,257,0.0
2021-07-26 06:00:00,17.3,0.1664890732921944,50.1,17.2,8.5,6,0,7,207,0,0,15.3,93,7.6,0.0,251,0.0
2021-07-26 07:00:00,15.3,0.1655020993843669,46.4,17.3,9.5,7,0,7,207,0,0,15.7,89,9.4,0.0,230,10.0
2021-07-26 08:00:00,18.0,0.16448145961714364,43.3,21.6,12.2,8,0,7,207,0,0,16.8,83,11.6,0.0,234,86.0
2021-07-26 09:00:00,14.8,0.1600772460178056,56.0,22.3,11.4,9,0,7,207,0,0,17.8,80,12.5,0.0,237,160.0
2021-07-26 10:00:00,13.0,0.13852438027754546,63.6,16.5,11.4,10,0,7,207,0,0,17.9,80,12.6,0.9,233,173.0
2021-07-26 11:00:00,9.0,0.13678665681041516,77.2,18.0,9.2,11,0,7,207,0,0,18.2,81,14.9,0.2,255,149.0
2021-07-26 12:00:00,9.8,0.13581544458247782,79.0,21.7,8.9,12,0,7,207,0,0,20.2,76,13.3,0.1,257,399.0
2021-07-26 13:00:00,10.1,0.13519516338513418,83.8,16.5,8.9,13,0,7,207,0,0,21.9,71,12.3,0.1,249,577.0
2021-07-26 14:00:00,8.4,0.13479001715871908,86.4,21.0,12.3,14,0,7,207,0,0,21.7,69,15.0,0.1,246,566.0
2021-07-26 15:00:00,14.7,0.13525781072443713,74.2,16.9,11.6,15,0,7,207,0,0,21.8,66,13.6,0.1,259,318.0
2021-07-26 16:00:00,14.2,0.13705897225439048,76.0,15.8,11.1,16,0,7,207,0,0,21.9,61,15.1,0.1,269,383.0
2021-07-26 17:00:00,13.6,0.14952551258638713,77.2,17.7,13.0,17,0,7,207,0,0,22.3,60,12.2,0.0,268,375.0
2021-07-26 18:00:00,15.9,0.14976066507824118,77.2,21.0,14.0,18,0,7,207,0,0,23.0,63,9.7,0.0,268,372.0
2021-07-26 19:00:00,17.5,0.1541061836390493,68.3,21.5,14.6,19,0,7,207,0,0,22.5,65,10.9,0.0,279,283.0
2021-07-26 20:00:00,33.6,0.1512204515364462,44.6,21.3,16.6,20,0,7,207,0,0,19.3,84,12.0,1.5,279,149.0
2021-07-26 21:00:00,40.5,0.1701888203322841,38.3,23.1,16.4,21,0,7,207,0,0,19.2,85,7.2,0.0,273,70.0
2021-07-26 22:00:00,13.2,0.13889043371529564,64.7,19.4,13.1,22,0,7,207,0,0,17.7,93,5.0,0.0,249,8.0
2021-07-26 23:00:00,10.3,0.14163121666770762,64.3,18.8,11.7,23,0,7,207,0,0,17.9,93,4.3,0.2,175,0.0
2021-07-27 00:00:00,9.9,0.13920405941375258,62.2,17.5,11.4,0,1,7,208,0,0,17.8,92,6.9,0.0,186,0.0
2021-07-27 01:00:00,7.4,0.13964123675022067,60.9,20.4,12.3,1,1,7,208,0,0,17.9,89,9.1,0.0,189,0.0
2021-07-27 02:00:00,7.9,0.13706421745955535,58.0,17.0,10.9,2,1,7,208,0,0,18.0,93,8.2,0.0,195,0.0
