id,valeur_CO,valeur_NO2,valeur_O3,valeur_PM10,valeur_PM25,hour,dayofweek,month,dayofyear,is_weekend,is_holiday
2022-06-14 08:00:00,0.16,18.4,74.9,25.8,8.2,8,1,6,165,0,0
2022-06-14 09:00:00,0.141,10.1,90.5,20.4,7.3,9,1,6,165,0,0
2022-06-14 10:00:00,0.152,9.8,98.3,20.7,8.1,10,1,6,165,0,0
2022-06-14 11:00:00,0.149,8.8,108.4,24.92811578039582,9.7,11,1,6,165,0,0
2022-06-14 12:00:00,0.146,9.1,114.0,22.783182261402946,8.9,12,1,6,165,0,0
2022-06-14 13:00:00,0.145,9.0,116.4,21.916097188789955,8.3,13,1,6,165,0,0
2022-06-14 14:00:00,0.149,9.1,119.5,24.99287795336851,8.4,14,1,6,165,0,0
2022-06-14 15:00:00,0.149,8.9,122.7,24.813011777512205,8.7,15,1,6,165,0,0
2022-06-14 16:00:00,0.151,8.9,123.3,24.547772864138004,9.6,16,1,6,165,0,0
2022-06-14 17:00:00,0.154,10.0,119.4,23.35082648163764,7.9,17,1,6,165,0,0
2022-06-14 18:00:00,0.158,10.2,116.4,16.0,7.9,18,1,6,165,0,0
2022-06-14 19:00:00,0.195,17.0,106.8,20.9,10.2,19,1,6,165,0,0
2022-06-14 20:00:00,0.205,21.5,98.1,20.0,10.1,20,1,6,165,0,0
2022-06-14 21:00:00,0.231,35.0,78.9,19.7,10.1,21,1,6,165,0,0
2022-06-14 22:00:00,0.204,30.2,76.6,19.0,9.0,22,1,6,165,0,0
2022-06-14 23:00:00,0.21,38.6,59.6,20.9,9.6,23,1,6,165,0,0
2022-06-15 00:00:00,0.184,39.4,56.1,16.9,8.2,0,2,6,166,0,0
2022-06-15 01:00:00,0.155,22.7,66.4,18.5,8.2,1,2,6,166,0,0
2022-06-15 02:00:00,0.158,26.8,58.4,14.1,6.8,2,2,6,166,0,0
2022-06-15 03:00:00,0.172,25.5,55.9,15.9,7.5,3,2,6,166,0,0
2022-06-15 04:00:00,0.199,41.8,42.6,19.1,8.7,4,2,6,166,0,0
2022-06-15 05:00:00,0.235,57.1,31.0,25.2,10.8,5,2,6,166,0,0
2022-06-15 06:00:00,0.263,61.5,32.5,20.38023719088537,12.5,6,2,6,166,0,0
2022-06-15 07:00:00,0.285,54.9,45.3,22.560814165230862,13.6,7,2,6,166,0,0
2022-06-15 08:00:00,0.234,41.7,68.8,27.035670933233455,13.1,8,2,6,166,0,0
2022-06-15 09:00:00,0.203,28.9,93.0,30.65739555902578,11.4,9,2,6,166,0,0
2022-06-15 10:00:00,0.198,24.9,108.9,28.909212960131963,11.9,10,2,6,166,0,0
2022-06-15 11:00:00,0.187,18.2,130.2,32.2358942142498,11.1,11,2,6,166,0,0
2022-06-15 12:00:00,0.183,16.5,142.4,31.378760648795648,11.5,12,2,6,166,0,0
2022-06-15 13:00:00,0.182,15.6,155.8,31.033949701888154,11.4,13,2,6,166,0,0
2022-06-15 14:00:00,0.184,16.4,163.4,30.974217559031025,11.7,14,2,6,166,0,0
2022-06-15 15:00:00,0.182,15.5,165.6,31.062777082840547,13.3,15,2,6,166,0,0
2022-06-15 16:00:00,0.182,14.0,157.3,31.12718660665007,11.5,16,2,6,166,0,0
2022-06-15 17:00:00,0.186,12.7,149.0,30.43703898760245,10.0,17,2,6,166,0,0
2022-06-15 18:00:00,0.19,12.7,136.6,29.701986484549945,10.2,18,2,6,166,0,0
2022-06-15 19:00:00,0.193,14.2,127.8,29.38360580535858,13.2,19,2,6,166,0,0
2022-06-15 20:00:00,0.201,17.0,122.0,27.40202894942564,15.0,20,2,6,166,0,0
2022-06-15 21:00:00,0.216,20.1,114.2,24.22542650461981,12.4,21,2,6,166,0,0
2022-06-15 22:00:00,0.202,19.6,111.3,29.6,11.4,22,2,6,166,0,0
2022-06-15 23:00:00,0.188,13.8,117.2,20.5,10.1,23,2,6,166,0,0
2022-06-16 00:00:00,0.186,12.9,114.7,20.9,10.5,0,3,6,167,0,0
2022-06-16 01:00:00,0.173,11.5,108.5,21.6,11.9,1,3,6,167,0,0
2022-06-16 02:00:00,0.184,14.9,99.3,25.3,13.0,2,3,6,167,0,0
2022-06-16 03:00:00,0.196,18.8,85.4,26.5,13.1,3,3,6,167,0,0
2022-06-16 04:00:00,0.201,25.3,79.5,28.3,14.0,4,3,6,167,0,0
2022-06-16 05:00:00,0.21,34.0,73.0,29.3,15.0,5,3,6,167,0,0
2022-06-16 06:00:00,0.237,41.8,72.2,35.1,17.5,6,3,6,167,0,0
2022-06-16 07:00:00,0.269,38.5,87.4,28.645857136890022,18.5,7,3,6,167,0,0
2022-06-16 08:00:00,0.438,31.8,107.6,22.83221188353397,18.5,8,3,6,167,0,0
2022-06-16 09:00:00,0.184,20.9,134.3,26.341177272727272,11.2,9,3,6,167,0,0
2022-06-16 10:00:00,0.172,14.2,153.8,26.066983225108224,9.7,10,3,6,167,0,0
2022-06-16 11:00:00,0.177,15.6,154.8,25.946086507936503,10.9,11,3,6,167,0,0
2022-06-16 12:00:00,0.161,12.1,156.4,25.668588579198577,9.5,12,3,6,167,0,0
2022-06-16 13:00:00,0.15,11.8,149.4,25.113291753801757,9.1,13,3,6,167,0,0
2022-06-16 14:00:00,0.15,12.9,145.3,25.10557032523033,10.2,14,3,6,167,0,0
2022-06-16 15:00:00,0.149,11.9,142.2,25.45744651570653,8.8,15,3,6,167,0,0
2022-06-16 16:00:00,0.155,13.9,141.1,25.378744134754147,10.8,16,3,6,167,0,0
2022-06-16 17:00:00,0.18,19.5,137.4,25.177921912531925,10.2,17,3,6,167,0,0
2022-06-16 18:00:00,0.188,18.9,135.8,25.23821806637808,10.8,18,3,6,167,0,0
2022-06-16 19:00:00,0.201,20.5,129.1,25.280397936507946,13.1,19,3,6,167,0,0
2022-06-16 20:00:00,0.212,26.0,113.0,22.364363391470484,12.2,20,3,6,167,0,0
2022-06-16 21:00:00,0.249,42.9,86.5,19.705236980688834,13.8,21,3,6,167,0,0
2022-06-16 22:00:00,0.24,43.8,81.0,19.850890442139484,14.0,22,3,6,167,0,0
2022-06-16 23:00:00,0.196,27.5,94.8,21.959447764174485,10.9,23,3,6,167,0,0
2022-06-17 00:00:00,0.186,23.0,100.1,23.7,10.9,0,4,6,168,0,0
2022-06-17 01:00:00,0.165,11.6,109.4,20.8,10.3,1,4,6,168,0,0
2022-06-17 02:00:00,0.165,12.7,100.0,20.0,10.1,2,4,6,168,0,0
2022-06-17 03:00:00,0.172,19.5,89.2,18.4,9.7,3,4,6,168,0,0
2022-06-17 04:00:00,0.189,33.0,73.1,22.6,10.5,4,4,6,168,0,0
2022-06-17 05:00:00,0.201,47.6,61.3,23.3,10.1,5,4,6,168,0,0
2022-06-17 06:00:00,0.243,64.0,49.4,19.06070194656953,14.1,6,4,6,168,0,0
2022-06-17 07:00:00,0.282,53.2,65.7,25.41271594833287,13.2,7,4,6,168,0,0
2022-06-17 08:00:00,0.234,40.8,93.7,26.444278426669797,14.9,8,4,6,168,0,0
2022-06-17 09:00:00,0.195,29.1,117.2,20.46826975076581,12.9,9,4,6,168,0,0
2022-06-17 10:00:00,0.187,24.5,122.6,19.873496734892797,13.0,10,4,6,168,0,0
2022-06-17 11:00:00,0.177,20.0,133.1,19.95030851434141,12.6,11,4,6,168,0,0
2022-06-17 12:00:00,0.173,15.0,145.8,19.819524115845173,11.0,12,4,6,168,0,0
2022-06-17 13:00:00,0.171,17.2,149.6,19.20151102060708,10.9,13,4,6,168,0,0
2022-06-17 14:00:00,0.167,16.8,159.2,19.17497411584517,13.2,14,4,6,168,0,0
2022-06-17 15:00:00,0.183,20.0,164.2,19.485742369813423,15.7,15,4,6,168,0,0
2022-06-17 16:00:00,0.194,23.7,169.9,19.82189626591732,15.8,16,4,6,168,0,0
2022-06-17 17:00:00,0.214,28.9,158.8,20.14309547226652,18.5,17,4,6,168,0,0
2022-06-17 18:00:00,0.231,36.8,122.2,19.52111399774689,14.2,18,4,6,168,0,0
2022-06-17 19:00:00,0.287,50.1,88.9,21.407246197358923,25.5,19,4,6,168,0,0
2022-06-17 20:00:00,0.29,69.6,53.8,13.05971761746832,16.9,20,4,6,168,0,0
2022-06-17 21:00:00,0.313,63.6,49.3,12.765083861074562,16.1,21,4,6,168,0,0
2022-06-17 22:00:00,0.353,79.8,29.1,10.13472717112486,16.7,22,4,6,168,0,0
2022-06-17 23:00:00,0.335,77.9,25.7,15.429467612829477,13.8,23,4,6,168,0,0
2022-06-18 00:00:00,0.293,63.1,34.6,26.3,11.9,0,5,6,169,1,0
2022-06-18 01:00:00,0.235,46.3,45.1,25.3,11.0,1,5,6,169,1,0
2022-06-18 02:00:00,0.24,47.6,35.7,25.4,11.1,2,5,6,169,1,0
2022-06-18 03:00:00,0.247,51.7,27.5,23.7,11.4,3,5,6,169,1,0
2022-06-18 04:00:00,0.242,50.5,22.8,28.4,11.6,4,5,6,169,1,0
2022-06-18 05:00:00,0.229,45.5,32.4,29.8,11.7,5,5,6,169,1,0
2022-06-18 06:00:00,0.231,46.8,40.2,13.003812945537229,13.0,6,5,6,169,1,0
2022-06-18 07:00:00,0.238,43.2,62.0,13.97237949967379,13.2,7,5,6,169,1,0
2022-06-18 08:00:00,0.255,45.2,82.5,19.233086630448305,13.6,8,5,6,169,1,0
2022-06-18 09:00:00,0.254,40.1,110.8,20.919381609053712,16.2,9,5,6,169,1,0
2022-06-18 10:00:00,0.194,19.3,128.8,19.78005162500268,15.2,10,5,6,169,1,0
2022-06-18 11:00:00,0.187,17.8,141.1,19.838653212304276,19.6,11,5,6,169,1,0
2022-06-18 12:00:00,0.176,14.0,123.4,19.41741697587988,19.4,12,5,6,169,1,0
2022-06-18 13:00:00,0.177,13.5,126.2,19.09988602349892,19.9,13,5,6,169,1,0
2022-06-18 14:00:00,0.172,11.8,126.2,19.17148623994914,18.1,14,5,6,169,1,0
2022-06-18 15:00:00,0.167,9.7,115.7,20.21254302775198,19.5,15,5,6,169,1,0
2022-06-18 16:00:00,0.163,9.6,108.1,20.077427623565523,18.5,16,5,6,169,1,0
2022-06-18 17:00:00,0.175,12.7,105.0,20.450166665361067,21.3,17,5,6,169,1,0
2022-06-18 18:00:00,0.189,13.5,103.2,22.473636063992057,18.7,18,5,6,169,1,0
2022-06-18 19:00:00,0.245,23.6,87.1,17.916034748197703,24.6,19,5,6,169,1,0
2022-06-18 20:00:00,0.282,31.5,67.9,13.814375288597011,30.8,20,5,6,169,1,0
2022-06-18 21:00:00,0.415,55.7,35.1,13.37954500842086,35.9,21,5,6,169,1,0
2022-06-18 22:00:00,0.399,76.4,15.4,13.996970634920633,29.5,22,5,6,169,1,0
2022-06-18 23:00:00,0.403,67.9,16.1,12.211907756132756,29.5,23,5,6,169,1,0
2022-06-19 00:00:00,0.181,14.7,70.3,14.012577250293806,18.2,0,6,6,170,1,0
2022-06-19 01:00:00,0.145,8.8,58.7,11.803432208413613,18.7,1,6,6,170,1,0
2022-06-19 02:00:00,0.15,8.0,55.5,11.957395886687866,19.9,2,6,6,170,1,0
2022-06-19 03:00:00,0.135,7.0,56.2,11.878637487150687,15.3,3,6,6,170,1,0
2022-06-19 04:00:00,0.143,7.2,54.8,11.956697837329562,15.6,4,6,6,170,1,0
2022-06-19 05:00:00,0.133,7.5,53.0,29.6,12.0,5,6,6,170,1,0
2022-06-19 06:00:00,0.124,8.4,52.5,30.4,12.4,6,6,6,170,1,0
2022-06-19 07:00:00,0.121,9.4,47.7,22.9,9.0,7,6,6,170,1,0
2022-06-19 08:00:00,0.128,10.1,46.8,21.7,9.4,8,6,6,170,1,0
2022-06-19 09:00:00,0.139,10.5,46.7,27.2,12.6,9,6,6,170,1,0
2022-06-19 10:00:00,0.155,11.3,51.7,34.4,16.1,10,6,6,170,1,0
2022-06-19 11:00:00,0.152,8.1,57.9,38.0,17.2,11,6,6,170,1,0
2022-06-19 12:00:00,0.143,7.3,63.4,29.7,13.7,12,6,6,170,1,0
2022-06-19 13:00:00,0.15,9.2,75.6,30.4,12.2,13,6,6,170,1,0
2022-06-19 14:00:00,0.156,10.4,82.1,33.0,13.6,14,6,6,170,1,0
2022-06-19 15:00:00,0.163,12.7,82.1,36.3,15.0,15,6,6,170,1,0
2022-06-19 16:00:00,0.171,12.0,82.4,21.534839713225438,18.1,16,6,6,170,1,0
2022-06-19 17:00:00,0.172,10.7,85.7,17.423321195862616,19.9,17,6,6,170,1,0
2022-06-19 18:00:00,0.178,11.7,83.6,19.8162923875085,17.3,18,6,6,170,1,0
2022-06-19 19:00:00,0.162,11.4,75.3,17.248140419421393,16.8,19,6,6,170,1,0
2022-06-19 20:00:00,0.158,13.3,56.0,24.4,13.5,20,6,6,170,1,0
2022-06-19 21:00:00,0.163,13.9,42.4,24.5,19.0,21,6,6,170,1,0
2022-06-19 22:00:00,0.161,12.9,42.8,24.1,19.5,22,6,6,170,1,0
2022-06-19 23:00:00,0.148,12.3,38.6,24.2,19.6,23,6,6,170,1,0
2022-06-20 00:00:00,0.139,9.7,35.9,21.9,18.1,0,0,6,171,0,0
2022-06-20 01:00:00,0.139,8.9,34.3,17.8,15.2,1,0,6,171,0,0
2022-06-20 02:00:00,0.139,8.9,33.1,16.3,13.9,2,0,6,171,0,0
2022-06-20 03:00:00,0.136,8.9,32.4,17.0,13.7,3,0,6,171,0,0
2022-06-20 04:00:00,0.136,11.2,32.8,18.0,14.9,4,0,6,171,0,0
2022-06-20 05:00:00,0.145,18.0,28.5,19.1,14.6,5,0,6,171,0,0
2022-06-20 06:00:00,0.15,17.1,30.2,19.7,12.1,6,0,6,171,0,0
2022-06-20 07:00:00,0.158,19.3,30.4,22.7,12.9,7,0,6,171,0,0
2022-06-20 08:00:00,0.17,21.0,27.7,25.5,14.6,8,0,6,171,0,0
2022-06-20 09:00:00,0.167,18.1,29.7,26.5,15.8,9,0,6,171,0,0
2022-06-20 10:00:00,0.17,17.9,32.0,26.9,16.5,10,0,6,171,0,0
2022-06-20 11:00:00,0.166,14.9,41.9,24.9,16.8,11,0,6,171,0,0
2022-06-20 12:00:00,0.16,14.2,56.3,24.8,14.4,12,0,6,171,0,0
2022-06-20 13:00:00,0.157,14.2,65.6,25.1,13.4,13,0,6,171,0,0
2022-06-20 14:00:00,0.153,11.8,75.0,23.2,12.0,14,0,6,171,0,0
2022-06-20 15:00:00,0.152,11.8,79.05,22.1,10.9,15,0,6,171,0,0
2022-06-20 16:00:00,0.151,10.5,83.1,21.1,9.3,16,0,6,171,0,0
2022-06-20 17:00:00,0.15,10.7,79.1,14.2,6.5,17,0,6,171,0,0
2022-06-20 18:00:00,0.148,11.2,76.3,14.6,7.2,18,0,6,171,0,0
2022-06-20 19:00:00,0.153,12.7,74.4,14.4,7.8,19,0,6,171,0,0
2022-06-20 20:00:00,0.154,13.8,71.1,14.5,8.8,20,0,6,171,0,0
2022-06-20 21:00:00,0.145,12.4,68.9,13.8,8.0,21,0,6,171,0,0
2022-06-20 22:00:00,0.145,13.1,65.9,13.4,8.7,22,0,6,171,0,0
2022-06-20 23:00:00,0.14,12.3,63.0,13.9,8.9,23,0,6,171,0,0
2022-06-21 00:00:00,0.144,14.3,61.5,16.2,9.9,0,1,6,172,0,0
2022-06-21 01:00:00,0.139,13.1,61.2,15.8,10.5,1,1,6,172,0,0
2022-06-21 02:00:00,0.132,10.7,60.3,14.6,9.1,2,1,6,172,0,0
2022-06-21 03:00:00,0.145,19.7,48.7,16.5,10.1,3,1,6,172,0,0
2022-06-21 04:00:00,0.145,20.7,42.2,13.8,9.1,4,1,6,172,0,0
2022-06-21 05:00:00,0.174,26.6,34.9,13.9,9.3,5,1,6,172,0,0
2022-06-21 06:00:00,0.201,24.3,35.2,17.6,10.5,6,1,6,172,0,0
2022-06-21 07:00:00,0.18,19.5,40.7,19.9,11.2,7,1,6,172,0,0
2022-06-21 08:00:00,0.188,21.9,42.4,24.2,12.1,8,1,6,172,0,0
2022-06-21 09:00:00,0.199,25.9,46.0,29.7,13.5,9,1,6,172,0,0
2022-06-21 10:00:00,0.222,24.9,63.4,26.7,14.1,10,1,6,172,0,0
2022-06-21 11:00:00,0.209,25.3,75.2,24.7,13.6,11,1,6,172,0,0
2022-06-21 12:00:00,0.198,19.4,90.5,24.6,13.4,12,1,6,172,0,0
2022-06-21 13:00:00,0.183,17.2,98.4,23.1,12.6,13,1,6,172,0,0
2022-06-21 14:00:00,0.176,15.6,108.0,21.2,10.8,14,1,6,172,0,0
2022-06-21 15:00:00,0.18,14.4,112.4,19.3,10.4,15,1,6,172,0,0
2022-06-21 16:00:00,0.191,15.9,110.9,20.7,11.4,16,1,6,172,0,0
2022-06-21 17:00:00,0.195,14.4,109.0,21.2,12.0,17,1,6,172,0,0
2022-06-21 18:00:00,0.199,13.9,101.6,22.6,12.7,18,1,6,172,0,0
2022-06-21 19:00:00,0.213,18.6,91.2,26.0,14.1,19,1,6,172,0,0
2022-06-21 20:00:00,0.213,19.8,78.5,30.0,14.9,20,1,6,172,0,0
2022-06-21 21:00:00,0.203,20.0,70.4,32.6,14.3,21,1,6,172,0,0
2022-06-21 22:00:00,0.212,27.2,54.2,24.5,12.6,22,1,6,172,0,0
2022-06-21 23:00:00,0.203,26.0,46.9,27.9,12.5,23,1,6,172,0,0
2022-06-22 00:00:00,0.2,25.5,41.9,27.0,12.8,0,2,6,173,0,0
2022-06-22 01:00:00,0.173,19.8,44.2,24.6,13.0,1,2,6,173,0,0
2022-06-22 02:00:00,0.17,20.4,42.9,21.4,12.7,2,2,6,173,0,0
2022-06-22 03:00:00,0.176,25.6,36.5,20.3,12.5,3,2,6,173,0,0
2022-06-22 04:00:00,0.174,26.8,33.0,24.1,13.1,4,2,6,173,0,0
2022-06-22 05:00:00,0.186,36.2,25.8,23.7,13.5,5,2,6,173,0,0
2022-06-22 06:00:00,0.205,40.1,20.2,31.1,14.8,6,2,6,173,0,0
2022-06-22 07:00:00,0.231,36.9,25.2,43.4,17.0,7,2,6,173,0,0
2022-06-22 08:00:00,0.226,29.1,34.8,38.1,16.6,8,2,6,173,0,0
2022-06-22 09:00:00,0.229,27.7,44.7,36.1,16.1,9,2,6,173,0,0
2022-06-22 10:00:00,0.252,30.6,50.4,34.6,16.4,10,2,6,173,0,0
2022-06-22 11:00:00,0.217,21.7,75.0,29.9,15.3,11,2,6,173,0,0
2022-06-22 12:00:00,0.213,22.8,71.8,31.8,15.2,12,2,6,173,0,0
2022-06-22 13:00:00,0.217,24.3,65.2,34.1,16.2,13,2,6,173,0,0
2022-06-22 14:00:00,0.194,15.5,91.7,28.3,14.5,14,2,6,173,0,0
2022-06-22 15:00:00,0.19,12.9,104.0,24.0,11.9,15,2,6,173,0,0
2022-06-22 16:00:00,0.197,12.3,111.0,22.8,11.7,16,2,6,173,0,0
2022-06-22 17:00:00,0.219,13.6,113.5,23.0,13.0,17,2,6,173,0,0
2022-06-22 18:00:00,0.218,16.6,103.6,23.1,13.9,18,2,6,173,0,0
2022-06-22 19:00:00,0.219,15.4,85.0,22.1,14.8,19,2,6,173,0,0
2022-06-22 20:00:00,0.217,15.7,76.7,20.4,14.2,20,2,6,173,0,0
2022-06-22 21:00:00,0.204,15.9,80.5,18.8,13.7,21,2,6,173,0,0
2022-06-22 22:00:00,0.197,18.0,79.2,18.1,12.9,22,2,6,173,0,0
2022-06-22 23:00:00,0.204,25.3,65.8,20.4,14.6,23,2,6,173,0,0
2022-06-23 00:00:00,0.19,17.3,64.3,19.5,15.0,0,3,6,174,0,0
2022-06-23 01:00:00,0.181,14.6,65.1,19.7,15.5,1,3,6,174,0,0
2022-06-23 02:00:00,0.195,17.8,51.3,20.8,16.0,2,3,6,174,0,0
2022-06-23 03:00:00,0.139,10.6,48.3,16.3,8.3,3,3,6,174,0,0
2022-06-23 04:00:00,0.137,10.0,57.0,15.0,6.4,4,3,6,174,0,0
2022-06-23 05:00:00,0.155,16.8,48.2,20.9,7.9,5,3,6,174,0,0
2022-06-23 06:00:00,0.166,16.9,55.0,21.3,8.7,6,3,6,174,0,0
2022-06-23 07:00:00,0.18,16.3,57.3,25.2,9.2,7,3,6,174,0,0
2022-06-23 08:00:00,0.162,13.8,63.5,27.0,9.4,8,3,6,174,0,0
2022-06-23 09:00:00,0.159,13.8,71.1,24.580206146796403,10.51158281845097,9,3,6,174,0,0
2022-06-23 10:00:00,0.161,13.3,78.7,21.798980148939368,10.544806776508382,10,3,6,174,0,0
2022-06-23 11:00:00,0.159,12.6,86.3,19.72000184921149,9.9,11,3,6,174,0,0
2022-06-23 12:00:00,0.144,9.7,93.9,19.710708109028893,9.2,12,3,6,174,0,0
2022-06-23 13:00:00,0.152,12.5,91.9,19.463774612328884,9.5,13,3,6,174,0,0
2022-06-23 14:00:00,0.153,13.5,94.2,19.27199900871822,8.5,14,3,6,174,0,0
2022-06-23 15:00:00,0.151,15.2,93.4,18.59403506676993,8.8,15,3,6,174,0,0
2022-06-23 16:00:00,0.157,15.4,91.8,18.26094984808354,9.4,16,3,6,174,0,0
2022-06-23 17:00:00,0.183,17.5,86.8,16.901701642212196,7.8,17,3,6,174,0,0
2022-06-23 18:00:00,0.184,20.4,80.8,19.205871906707856,7.6,18,3,6,174,0,0
2022-06-23 19:00:00,0.19,22.2,74.5,18.83237598835308,7.8,19,3,6,174,0,0
2022-06-23 20:00:00,0.185,27.3,62.8,16.767431274427732,7.8,20,3,6,174,0,0
2022-06-23 21:00:00,0.214,42.5,43.2,16.29923834840554,7.1,21,3,6,174,0,0
2022-06-23 22:00:00,0.192,30.3,51.6,15.854005497135445,5.9,22,3,6,174,0,0
2022-06-23 23:00:00,0.176,22.2,52.6,15.950065978656532,6.5,23,3,6,174,0,0
2022-06-24 00:00:00,0.148,15.1,43.1,13.811437022666532,6.7,0,4,6,175,0,0
2022-06-24 01:00:00,0.134,10.5,49.2,13.70475564122786,9.9,1,4,6,175,0,0
2022-06-24 02:00:00,0.125,7.6,50.1,12.4,5.4,2,4,6,175,0,0
2022-06-24 03:00:00,0.126,8.6,56.7,6.5,3.7,3,4,6,175,0,0
2022-06-24 04:00:00,0.139,13.4,43.1,8.2,4.4,4,4,6,175,0,0
2022-06-24 05:00:00,0.151,18.0,37.0,9.5,4.9,5,4,6,175,0,0
2022-06-24 06:00:00,0.154,17.8,34.3,12.7,5.6,6,4,6,175,0,0
2022-06-24 07:00:00,0.164,15.4,37.9,17.4,5.9,7,4,6,175,0,0
2022-06-24 08:00:00,0.154,14.9,44.1,16.9,6.3,8,4,6,175,0,0
2022-06-24 09:00:00,0.143,11.9,57.4,14.5,5.2,9,4,6,175,0,0
2022-06-24 10:00:00,0.154,13.5,62.0,12.7,4.6,10,4,6,175,0,0
2022-06-24 11:00:00,0.152,12.7,66.6,14.9,5.2,11,4,6,175,0,0
2022-06-24 12:00:00,0.157,14.1,63.9,14.2,4.9,12,4,6,175,0,0
2022-06-24 13:00:00,0.138,11.6,71.6,14.1,4.2,13,4,6,175,0,0
2022-06-24 14:00:00,0.141,10.2,81.0,10.8,3.8,14,4,6,175,0,0
2022-06-24 15:00:00,0.153,13.7,80.8,17.4,5.2,15,4,6,175,0,0
2022-06-24 16:00:00,0.154,11.9,83.1,13.6,5.1,16,4,6,175,0,0
2022-06-24 17:00:00,0.162,11.9,80.0,17.3,6.2,17,4,6,175,0,0
2022-06-24 18:00:00,0.156,11.2,77.2,16.5,7.3,18,4,6,175,0,0
2022-06-24 19:00:00,0.161,16.1,70.7,16.1,7.3,19,4,6,175,0,0
2022-06-24 20:00:00,0.154,16.2,63.8,17.1,8.5,20,4,6,175,0,0
2022-06-24 21:00:00,0.147,13.6,56.0,14.1,5.7,21,4,6,175,0,0
2022-06-24 22:00:00,0.131,8.4,55.7,12.1,4.3,22,4,6,175,0,0
2022-06-24 23:00:00,0.127,9.1,53.7,10.0,4.1,23,4,6,175,0,0
2022-06-25 00:00:00,0.126,8.3,52.4,10.5,4.6,0,5,6,176,1,0
2022-06-25 01:00:00,0.119,8.2,49.4,9.9,4.7,1,5,6,176,1,0
2022-06-25 02:00:00,0.11,5.6,48.4,8.8,4.1,2,5,6,176,1,0
2022-06-25 03:00:00,0.106,5.4,52.6,5.6,2.6,3,5,6,176,1,0
2022-06-25 04:00:00,0.112,7.2,45.6,4.3,2.0,4,5,6,176,1,0
2022-06-25 05:00:00,0.112,6.3,43.3,5.1,2.5,5,5,6,176,1,0
2022-06-25 06:00:00,0.112,7.3,46.6,5.8,2.7,6,5,6,176,1,0
2022-06-25 07:00:00,0.123,7.8,48.3,7.4,3.5,7,5,6,176,1,0
2022-06-25 08:00:00,0.128,9.1,51.5,10.2,4.1,8,5,6,176,1,0
2022-06-25 09:00:00,0.134,9.9,53.5,10.8,4.8,9,5,6,176,1,0
2022-06-25 10:00:00,0.132,7.9,55.8,10.2,4.9,10,5,6,176,1,0
2022-06-25 11:00:00,0.138,9.8,55.7,14.0,7.9,11,5,6,176,1,0
2022-06-25 12:00:00,0.149,14.2,57.9,12.5,7.8,12,5,6,176,1,0
2022-06-25 13:00:00,0.141,13.4,66.5,7.9,5.2,13,5,6,176,1,0
2022-06-25 14:00:00,0.153,15.6,63.0,9.1,5.5,14,5,6,176,1,0
2022-06-25 15:00:00,0.149,14.7,66.9,9.5,4.9,15,5,6,176,1,0
2022-06-25 16:00:00,0.147,17.4,64.6,11.0,5.0,16,5,6,176,1,0
2022-06-25 17:00:00,0.149,13.5,67.6,10.1,5.5,17,5,6,176,1,0
2022-06-25 18:00:00,0.165,16.0,68.3,16.3,8.7,18,5,6,176,1,0
2022-06-25 19:00:00,0.156,16.6,65.4,14.2,7.9,19,5,6,176,1,0
2022-06-25 20:00:00,0.156,17.3,55.5,12.4,6.8,20,5,6,176,1,0
2022-06-25 21:00:00,0.151,15.8,51.1,10.7,5.1,21,5,6,176,1,0
2022-06-25 22:00:00,0.152,16.7,43.9,10.8,5.4,22,5,6,176,1,0
2022-06-25 23:00:00,0.15,14.9,40.0,10.1,4.4,23,5,6,176,1,0
2022-06-26 00:00:00,0.137,11.7,40.1,10.7,4.2,0,6,6,177,1,0
2022-06-26 01:00:00,0.13,10.4,38.3,10.6,4.5,1,6,6,177,1,0
2022-06-26 02:00:00,0.124,7.8,40.5,10.8,4.8,2,6,6,177,1,0
2022-06-26 03:00:00,0.121,8.1,37.8,11.2,5.2,3,6,6,177,1,0
2022-06-26 04:00:00,0.12,6.8,42.9,11.0,5.0,4,6,6,177,1,0
2022-06-26 05:00:00,0.122,7.5,49.2,11.9,5.2,5,6,6,177,1,0
2022-06-26 06:00:00,0.117,7.1,55.7,14.5,5.2,6,6,6,177,1,0
2022-06-26 07:00:00,0.116,5.7,63.2,11.6,4.9,7,6,6,177,1,0
2022-06-26 08:00:00,0.116,5.4,67.2,10.5,4.8,8,6,6,177,1,0
2022-06-26 09:00:00,0.124,6.0,69.0,11.7,5.2,9,6,6,177,1,0
2022-06-26 10:00:00,0.128,7.4,69.7,15.3,5.8,10,6,6,177,1,0
2022-06-26 11:00:00,0.132,8.6,71.6,17.8,6.8,11,6,6,177,1,0
2022-06-26 12:00:00,0.13,8.1,79.4,17.5,6.8,12,6,6,177,1,0
2022-06-26 13:00:00,0.131,8.6,78.6,16.77545983412608,7.6,13,6,6,177,1,0
2022-06-26 14:00:00,0.129,7.7,76.4,15.515361692979376,7.4,14,6,6,177,1,0
2022-06-26 15:00:00,0.132,8.7,77.3,15.35306397652412,8.5,15,6,6,177,1,0
2022-06-26 16:00:00,0.14,10.5,73.0,14.983930505139194,9.9,16,6,6,177,1,0
2022-06-26 17:00:00,0.149,13.2,65.4,14.785109911564884,9.1,17,6,6,177,1,0
2022-06-26 18:00:00,0.147,14.4,55.9,13.389553665787684,8.2,18,6,6,177,1,0
